12.22457397156191, 3.1650971250721194e-8
15.344712182061556, 4.1410517919519454e-8
17.421487752813036, 5.973378948508476e-8
19.85600057889212, 7.500550162119011e-8
22.568743442237405, 9.299167550472626e-8
24.725026231050308, 1.1801427327965118e-7
27.50732660371213, 1.3985051832960783e-7
40.72325337385577, 2.3811308629047463e-7
40.05752740692495, 2.2872654963770674e-7
42.48209052425916, 2.4298064961211794e-7
44.896703932848496, 2.6181382400641653e-7
47.41074982038833, 2.7608286908668006e-7
49.83537754622084, 2.852199986850947e-7
55.01239190998223, 2.983977496879186e-7
60.1993559824885, 3.096904753943122e-7
65.04848221715692, 3.1660168882484857e-7
67.87058142479825, 3.163300172207301e-7
72.71970765946668, 3.114276942431407e-7
77.23099605629724, 3.0398030967987905e-7
80.05309526393859, 3.031125138755e-7
84.54448424327941, 2.9501578899715114e-7
87.68452187126883, 2.875056633020946e-7
92.1958102680994, 2.769506992353901e-7
95.32589818734394, 2.6893344188753187e-7
97.4126234668403, 2.5450030586748816e-7
100.22477296573678, 2.4331139062684693e-7
102.69908462679538, 2.41463596642831e-7
107.51836173522918, 2.2377359445946838e-7
112.01970042331487, 2.0861206972240904e-7
115.16968776004916, 1.988972214905604e-7
117.6439994211078, 1.9348309187296126e-7
122.82101378486917, 1.82922131853773e-7
127.31240276420999, 1.624499303296866e-7
129.77676471652373, 1.623124926200492e-7
132.58891421542017, 1.584402686364738e-7
137.4280907413437, 1.3966998647483363e-7
142.27721697601214, 1.3849878788496528e-7
147.4641810485184, 1.3128144917112994e-7
150.28628025615976, 1.2289318158395792e-7
154.44978110640758, 1.1350644246994079e-7
158.20588660950102, 1.0354654052635442e-7
162.44889467781033, 9.820126939030909e-8
166.27455769022032, 8.871646700788642e-8
170.1002207026303, 8.160601650855932e-8
174.27367126162306, 7.941501226122429e-8
179.79847317196717, 7.121031881209326e-8
182.28273454177065, 6.268045302601998e-8
185.44267158724986, 6.22643370430236e-8
190.29179782191827, 5.7929026762019483e-8
193.1138970295596, 5.838889195859098e-8
197.27739787980744, 5.125525090402749e-8
37.83783783783781, 2.1083418674028232e-7
35.13513513513513, 1.9698673137717617e-7
32.43243243243241, 1.772084687653058e-7
30.40540540540539, 1.5743243243243243e-7
29.729729729729726, 1.7126875640055215e-7
27.702702702702695, 1.4753884856850264e-7
22.972972972972954, 1.0007680662540629e-7
52.70270270270268, 2.889721269869541e-7
57.43243243243242, 3.057916648114343e-7
62.837837837837824, 3.1174028229217695e-7
70.27027027027026, 3.157186428603233e-7
75, 3.058495480653637e-7
82.43243243243242, 3.019201656351576e-7
89.86486486486487, 2.821752972082462e-7
105.40540540540539, 2.3675697938465652e-7
110.13513513513513, 2.1700320584175612e-7
120.27027027027026, 1.8935949953248142e-7
124.99999999999997, 1.725711296139633e-7
135.13513513513513, 1.4789282692907075e-7
139.86486486486487, 1.3802373213411104e-7
145.27027027027026, 1.3804154236608935e-7
152.7027027027027, 1.2027360968876624e-7
156.08108108108107, 1.084231265862238e-7
160.13513513513513, 1.0052874126185494e-7
164.86486486486487, 9.46135179660716e-8
167.56756756756755, 8.276080858453193e-8
172.2972972972973, 8.079945678792473e-8
177.02702702702703, 7.883810499131753e-8
187.83783783783784, 5.910436795939267e-8
195.94594594594594, 5.913108330736008e-8
200, 4.332895498463871e-8

